157277,-87.7015399933,41.9171479521,2
157262,-87.7076768875,41.9394458278,1
157260,-87.722826004,41.9562030152,1
157233,-87.6290988922,41.8845791381,1
157232,-87.6933431625,41.7791848392,1
157231,-87.6837301254,41.7791848392,1
157175,-87.7962112427,41.7846890758,1
157169,-87.62368083,41.8894193947,4
157154,-87.6853609085,41.9792568947,1
157152,-87.6238632202,41.8988033358,1
157150,-87.6181769371,41.8949061728,1
157139,-87.7155303955,41.8626096694,1
157135,-87.7110242844,41.8697845299,1
157112,-87.6826786995,41.8740027802,1
157070,-87.6480728388,41.8992345647,2
157069,-87.6323980093,41.8674915384,2
157068,-87.6310998201,41.8529646854,1
157067,-87.6310032606,41.7945603163,1
157066,-87.5874763727,41.7996473313,1
157065,-87.6050823927,41.7896328854,1
157064,-87.5829273462,41.7915447096,1
157063,-87.5254637003,41.7220745305,1
157062,-87.5280708075,41.7135856931,4
157061,-87.5509554148,41.7587158157,1
157060,-87.5552898645,41.7588838836,1
157059,-87.5662225485,41.7664224735,1
157058,-87.576135993,41.7659743443,1
157057,-87.6318776608,41.7413144125,1
157056,-87.6239490509,41.7358384785,1
157055,-87.6050662994,41.7366070588,2
157054,-87.5856685638,41.7368632502,1
157053,-87.5851535797,41.7223868343,1
157052,-87.5290203094,41.7172616575,3
157037,-87.6753401756,42.0089513909,1
157027,-87.7284049988,41.9652979295,1
157003,-87.6667141914,42.0220320277,1
156985,-87.6939225197,41.9679782881,1
156983,-87.6143682003,41.9061218528,1
156980,-87.7050107718,41.8371196225,1
156978,-87.7144736052,41.837127616000004,2
156976,-87.7187544107,41.8370956421,1
156974,-87.724236846,41.8367519225,1
156972,-87.7246874571,41.8441374913,1
156970,-87.7149456739,41.8442893501,2
156968,-87.7052628994,41.8445930667,2
156967,-87.6952958107,41.8446570068,1
156919,-87.6278,41.8819,1
156911,-87.5496196747,41.7280040389,2
156883,-87.6288735867,41.8697246095,1
156851,-87.6278,41.8819,1
156850,-87.6647508144,41.9762818975,1
156830,-87.8055238724,41.9086490018,1
156829,-87.8060817719,41.901622242,1
156827,-87.7193552256,41.9463686761,3
156826,-87.6514577866,41.8665567413,1
156809,-87.7216887474,42.025961273,1
156782,-87.6278,41.8819,1
156776,-87.6278,41.8819,1
156770,-87.5828361511,41.7204008768,1
156767,-87.6278,41.8819,1
156765,-87.6502132416,41.8819272249,1
156757,-87.6278,41.8819,1
156751,-87.6697826385,41.7848490756,1
156750,-87.7021408081,41.7789688203,1
156652,-87.679926753,41.9733745609,2
156649,-87.7617448568,41.9701041471,2
156626,-87.6278,41.8819,1
156609,-87.6838856936,42.0048138105,1
156596,-87.6569831371,41.9976381777,8
156578,-87.6278,41.8819,1
156576,-87.6685702801,41.9781482659,1
156573,-87.6419681311,41.8125910034,1
156572,-87.6425528526,41.8185841133,1
156571,-87.6357722282,41.8306405992,2
156565,-87.6292705536,41.8786521199,1
156556,-87.6832795143,41.8106678119,1
156548,-87.6457071304,41.8199113974,1
156541,-87.6461791992,41.8343018675,1
156516,-87.6935148239,41.9618834998,2
156515,-87.6278,41.8819,1
156500,-87.6410937309,41.9440425233,2
156451,-87.7617931366,41.9699485988,3
156446,-87.6713490486,41.9160741688,1
156412,-87.6663601398,41.8740427244,1
156362,-87.6278,41.8819,1
156361,-87.7271819115,41.9462370093,3
156359,-87.6220285892,41.8553780656,3
156357,-87.6278,41.8819,1
156356,-87.7616643906,41.9702118341,3
156355,-87.7626514435,41.9705947199,3
156352,-87.7246499062,41.9532827938,3
156350,-87.6391839981,41.8718457551,2
156297,-87.6694661379,41.9797075189,3
156293,-87.71235466,41.9926705712,1
156290,-87.6801466942,41.8261636546,1
156275,-87.629798,41.8781903959,1
156274,-87.6278,41.8819,1
156266,-87.6868844032,41.9139664672,1
156259,-87.6824587584,41.8691254031,1
156258,-87.6554918289,41.9922878182,1
156255,-87.6220607758,41.856604699,3
156242,-87.8061676025,41.9014146215,1
156232,-87.7132129669,41.9389031405,1
156230,-87.6818847656,41.7021400045,2
156229,-87.6284122467,41.8925981096,1
156189,-87.6842880249,41.9756358342,1
156188,-87.6967978477,41.8446969694,1
156177,-87.7598083019,41.9785988979,4
156159,-87.6572942734,41.897964827,1
156153,-87.6960468292,41.8439576581,3
156075,-87.6658022404,41.9897041751,1
156074,-87.6592683792,41.9899593544,1
156073,-87.6326823235,41.8775337529,1
156068,-87.7665245533,41.9747544656,1
156023,-87.7620506287,41.9698289461,4
156019,-87.7460861206,41.960128348,2
156016,-87.788143158,41.9597453993,1
155980,-87.7624261379,41.9971278797,1
155978,-87.6278,41.8819,1
155972,-87.7477222681,41.953502214,1
155971,-87.7627587318,41.9675315695,1
155970,-87.628455162,41.881863322,1
155968,-87.7522444725,41.9754284544,2
155916,-87.6922917366,41.9775899563,1
155907,-87.7187919617,41.981426242,4
155906,-87.7130842209,41.9679144713,5
155899,-88.2228541374,41.8422392258,1
155898,-88.1987249851,41.8812402655,1
155897,-88.2614028454,41.8385784115,1
155883,-87.6461148262,41.9276333544,2
155876,-87.6770997047,42.0570519252,4
155870,-87.5855505466,41.7733600744,3
155863,-87.6278,41.8819,1
155775,-87.6683449745,42.0128774587,1
155759,-87.6636457443,42.0126702003,2
155731,-87.9929351807,42.0110400095,1
155694,-87.737030983,41.9575433999,1
155681,-87.6130914688,41.8840200089,3
155659,-87.713470459,41.9684489346,5
155658,-87.7085351944,41.9685127509,3
155657,-87.7010250092,41.9660278597,3
155651,-87.665271163,42.0171141514,2
155650,-87.6986432076,41.9686842566,1
151451,-87.6727867126,41.9215985712,1
151445,-87.6620149612,42.0191546779,1
151434,-87.6822280884,41.999559732,5
151431,-87.6660597324,42.008935447,1
151430,-87.6660490036,42.0089195031,5
151428,-87.6660704613,42.0090071946,1
151427,-87.6751041412,42.0091108299,8
151422,-87.6261806488,41.8795148467,3
151421,-87.6731300354,42.0053081021,4
151419,-87.6744657755,42.0127419437,1
151418,-87.6732158661,42.00526824,11
151417,-87.6744657755,42.0127419437,1
151408,-87.6731300354,42.0053081021,12
151407,-87.6692891121,42.0160061819,4
151405,-87.6744657755,42.0127419437,4
151404,-87.666156292,42.0091108299,1
151403,-87.666156292,42.0091108299,6
151402,-87.6608240604,42.0012021765,18
151401,-87.7162599564,41.9776298357,1
151400,-87.661113739,42.0013098109,7
151399,-87.7161955833,41.9773107997,1
151396,-87.6662528515,42.0090311105,1
151395,-87.6655340195,41.9980767118,1
151393,-87.6660704613,42.0090071946,3
151392,-87.6682806015,42.0160181385,12
151391,-87.6662528515,42.0090311105,7
151390,-87.6732158661,42.00526824,27
151386,-87.6681518555,42.0160380662,5
151385,-87.6723146439,42.0035700921,21
151384,-87.6661241055,42.0090071946,9
151383,-87.6618647575,42.0104700307,10
151382,-87.6661670208,42.0056668597,7
151381,-87.7133953571,41.9682614741,9
151380,-87.7184486389,41.979440335,7
151377,-87.6782369614,42.0004128517,1
151376,-87.7158737183,41.8806970832,4
151373,-87.6660060883,42.0091267737,8
151371,-87.6727223396,42.0193619152,14
151368,-87.6595044136,42.0079867768,9
151367,-87.5763237476,41.7663464518,5
151366,-87.666156292,42.0088636993,6
151364,-87.6608777046,42.0014014994,9
151363,-87.6661777496,42.0088716713,2
151362,-87.6610064507,42.0014652826,4
151361,-87.6662635803,42.0086803438,6
151360,-87.6750612259,42.0091666334,7
151359,-87.6660811901,42.0079548885,8
151358,-87.6729530096,42.0189992495,19
151356,-87.6278,41.8819,1
151354,-87.6592254639,42.0074287289,3
151350,-87.6660060883,42.0079070559,17
151349,-87.6660704613,42.0056748321,4
151347,-87.6617789268,42.010493946,5
151341,-87.6748198271,42.0125107703,1
151334,-87.6600515842,41.9925110911,1
151332,-87.6661294699,42.0089234891,6
151331,-87.6600515842,41.9925110911,7
151237,-87.7069687843,42.0205256198,4
151236,-87.6723361015,42.0515711312,1
151227,-87.6695036888,41.9688557619,2
151220,-87.680876255,41.8723890127,1
151217,-87.6958751678,41.8479218654,1
151193,-87.7774572372,41.9676951008,1
151170,-87.6278114319,41.8818952734,1
151164,-87.7110135555,41.8735234475,3
151156,-122.1915400028,47.7667266642,1
151149,-87.6643645763,41.9688717159,2
151146,-87.7653980255,41.9974866834,1
151127,-87.67377913,41.9397371213,5
151122,-87.5903087854,41.7805649429,18
151045,-87.6364588737,41.9040218078,1
151041,-87.5769138336,41.7962760293,3
150983,-87.6896739006,41.9939703195,5
150980,-87.6677441597,41.9944487478,4
150976,-87.6884078979,42.0412455602,7
150975,-87.6156717539,41.8860248637,1
150970,-87.6883220673,41.9448884068,1
150966,-87.7182984352,41.9282000839,3
150921,-87.7683162689,41.9700203904,1
150914,-87.7236843109,41.9246878768,3
150904,-87.6652979851,41.9897280982,1
150903,-87.6589679718,41.9900311234,2
150901,-87.6591825485,41.9900390977,2
150893,-87.6879787445,41.8895152377,5
150880,-87.8284192085,42.3605100304,5
150876,-86.0291290283,45.1171456878,4
150841,-87.633036375,41.8757123705,2
150832,-87.6203870773,41.9144135612,11
150828,-87.6278,41.8819,1
150816,-87.6896685362,41.9028639587,1
150813,-87.621127367,41.8806411671,1
150812,-87.6258426905,41.878072968,1
150811,-87.6354879141,41.92022949,1
150810,-87.6948237419,41.8226938072,1
150724,-87.6431751251,41.7212337051,6
150722,-87.6436901093,41.7359665759,5
150656,-87.679899931,41.9734981952,5
150638,-87.8073263168,41.9747225606,2
150637,-87.8074979782,41.982467024,5
150636,-87.7879822254,41.9763576699,2
145554,-87.724660635,41.8535960089,6
145551,-87.7246713638,41.842471017,5
145546,-87.7204656601,41.8525251527,6
145439,-87.6344418526,41.8821508844,1
145435,-87.6278114319,41.8818313705,1
145424,-87.680683136,41.9270506556,4
145418,-87.69497931,41.9976939913,16
145396,-87.7059710026,41.8747297611,6
145374,-87.6755976677,42.063965973,5
145354,-87.6409327984,41.8714622764,20
145350,-87.6809835434,41.8292016154,6
145347,-87.5843811035,41.803182409,6
145346,-87.687292099,41.8994342067,3
145344,-87.7020549774,41.9173515298,14
145341,-87.7069473267,41.9101979789,2
145336,-87.7153104544,41.9021931951,1
145312,-87.7153104544,41.9021931951,8
